pair,pubmed_id,doi,patent_id
AChE/BChE,38056300,10.1016/j.ejmech.2023.116000,
AChE/BChE,38048696,10.1016/j.ejmech.2023.115979,
AChE/BChE,38278079,10.1016/j.ejmech.2024.116152,
AChE/BChE,38295689,10.1016/j.ejmech.2023.116117,
AChE/BChE,38432057,10.1016/j.ejmech.2024.116286,
AChE/BChE,38150963,10.1016/j.ejmech.2023.116075,
AChE/BChE,37597436,10.1016/j.ejmech.2023.115726,
AChE/BChE,37659195,10.1016/j.ejmech.2023.115772,
AChE/BChE,37683361,10.1016/j.ejmech.2023.115791,
AChE/BChE,37839344,10.1016/j.ejmech.2023.115859,
AChE/BChE,37922829,10.1016/j.ejmech.2023.115918,
AChE/BChE,39478665,10.1021/acs.jmedchem.4c01749,
AChE/BChE,39757466,10.1021/acs.jmedchem.4c01116,
AChE/BChE,40152179,10.1021/acs.jmedchem.4c03124,
AChE/BChE,39121741,10.1016/j.ejmech.2024.116704,
AChE/BChE,7490731,10.1021/jm00024a009,
AChE/BChE,8893840,10.1021/jm950596e,
AChE/BChE,18479118,10.1021/jm701253t,
AChE/BChE,18517184,10.1021/jm8001313,
AChE/BChE,20673725,10.1016/j.bmc.2010.07.012,
AChE/BChE,21429752,10.1016/j.bmc.2011.02.030,
AChE/BChE,21621414,10.1016/j.bmcl.2011.05.003,
AChE/BChE,21873056,10.1016/j.bmcl.2011.07.091,
AChE/BChE,22142546,10.1016/j.bmcl.2011.10.087,
AChE/BChE,23140986,10.1016/j.bmc.2012.08.052,
AChE/BChE,23434223,10.1016/j.bmcl.2013.01.122,
AChE/BChE,23644208,10.1016/j.ejmech.2013.03.021,
AChE/BChE,23721952,10.1016/j.ejmech.2013.04.050,
AChE/BChE,24681070,10.1016/j.ejmech.2014.03.035,
AChE/BChE,25455147,10.1021/np500558b,
AChE/BChE,25681712,10.1016/j.ejmech.2015.02.009,
AChE/BChE,21148081,10.1124/dmd.110.035964,
AChE/BChE,27908752,10.1016/j.bmc.2016.11.032,
AChE/BChE,28552337,10.1016/j.bmcl.2017.05.050,
AChE/BChE,29227101,10.1021/acs.jmedchem.7b01086,
AChE/BChE,29866481,10.1016/j.bmc.2018.02.049,
AChE/BChE,29635167,10.1016/j.ejmech.2018.03.082,
AChE/BChE,,10.1101/2020.04.03.023846,
AChE/BChE,30578075,10.1016/j.bmc.2018.12.007,
AChE/BChE,,10.6019/chembl4513141,
AChE/BChE,33476932,10.1016/j.ejmech.2021.113154,
AChE/BChE,38229749,10.1021/acsmedchemlett.3c00467,
AChE/BChE,38614062,10.1016/j.ejmech.2024.116388,
AChE/BChE,38911158,10.1039/d4md00113c,
AChE/BChE,12620072,10.1021/jm021055+,
AChE/BChE,15771436,10.1021/jm049510k,
AChE/BChE,21397996,10.1016/j.ejmech.2011.02.019,
AChE/BChE,15715468,10.1021/jm049309+,
AChE/BChE,21435752,10.1016/j.ejmech.2011.02.073,
AChE/BChE,21563750,10.1021/jm200436t,
AChE/BChE,,10.1039/c5md00274e,
AChE/BChE,15537349,10.1021/jm049782n,
AChE/BChE,15887964,10.1021/jm0493461,
AChE/BChE,22243648,10.1021/jm201460y,
AChE/BChE,16570913,10.1021/jm050578p,
AChE/BChE,22818849,10.1016/j.ejmech.2012.06.051,
AChE/BChE,24900407,10.1021/ml3001825,
AChE/BChE,31609115,10.1021/acs.jmedchem.9b01012,
AChE/BChE,34152756,10.1021/acs.jmedchem.1c00534,
AChE/BChE,36092149,10.1039/d2md00087c,
AChE/BChE,15588084,10.1021/jm0494366,
AChE/BChE,17008100,10.1016/j.bmc.2006.09.026,
AChE/BChE,17850125,10.1021/jm070559a,
AChE/BChE,23838422,10.1016/j.ejmech.2013.06.021,
AChE/BChE,18181565,10.1021/jm7009364,
AChE/BChE,18954037,10.1021/jm8009684,
AChE/BChE,18232655,10.1021/jm701491k,
AChE/BChE,,10.1016/s0960-894x(96)00592-6,
AChE/BChE,20684567,10.1021/jm100573q,
AChE/BChE,24220173,10.1016/j.bmcl.2013.10.043,
AChE/BChE,9258366,10.1021/jm970084v,
AChE/BChE,11140738,10.1016/s0960-894x(00)00595-3,
AChE/BChE,9438021,10.1021/jm970446z,
AChE/BChE,8691424,10.1021/jm950923i,
AChE/BChE,8576921,10.1021/jm950661k,
AChE/BChE,1800636,10.1021/np50077a018,
AChE/BChE,3069957,10.1021/np50060a006,
AChE/BChE,19027298,10.1016/j.bmcl.2008.10.121,
AChE/BChE,16038536,10.1021/np049655u,
AChE/BChE,1338212,10.1021/np50090a003,
AChE/BChE,12027739,10.1021/np010486c,
AChE/BChE,12350154,10.1021/np020099i,
AChE/BChE,19278239,10.1021/np900118z,
AChE/BChE,19592245,10.1016/j.bmcl.2009.06.073,
AChE/BChE,19615910,10.1016/j.bmc.2009.06.057,
AChE/BChE,20307087,10.1021/np900772m,
AChE/BChE,20696580,10.1016/j.bmc.2010.07.020,
AChE/BChE,21723648,10.1016/j.ejmech.2011.06.008,
AChE/BChE,10836148,10.1146/annurev.pharmtox.40.1.581,
AChE/BChE,14985103,10.1016/j.bbrc.2004.01.156,
AChE/BChE,23134335,10.1021/np300660y,
AChE/BChE,24727463,10.1016/j.ejmech.2014.04.002,
AChE/BChE,25278230,10.1016/j.bmcl.2014.09.028,
AChE/BChE,25190466,10.1016/j.bmcl.2014.07.093,
AChE/BChE,26498393,10.1016/j.bmc.2015.10.018,
AChE/BChE,27754693,10.1021/acs.jnatprod.6b00440,
AChE/BChE,32030976,10.1021/acs.jmedchem.9b01509,
AChE/BChE,31493745,10.1016/j.ejmech.2019.111644,
AChE/BChE,32088124,10.1016/j.bmc.2020.115372,
AChE/BChE,33479641,10.1039/c9md00566h,
AChE/BChE,27720556,10.1016/j.bmc.2016.09.054,
AChE/BChE,32912432,10.1016/j.bmc.2020.115663,
AChE/BChE,34922307,10.1016/j.bmc.2021.116564,
AChE/BChE,34971873,10.1016/j.ejmech.2021.114068,
AChE/BChE,35471830,10.1021/acs.jnatprod.2c00080,
AChE/BChE,33257172,10.1016/j.ejmech.2020.113037,
AChE/BChE,9632370,10.1021/jm9800494,
AChE/BChE,24900626,10.1021/ml4002908,
AChE/BChE,19663388,10.1021/jm900859q,
AChE/BChE,22185619,10.1021/jm200840c,
AChE/BChE,25088549,10.1016/j.bmc.2014.06.057,
AChE/BChE,25189690,10.1016/j.bmc.2014.08.016,
AChE/BChE,25260958,10.1016/j.bmc.2014.08.033,
AChE/BChE,14711311,10.1021/jm031004s,
AChE/BChE,18808096,10.1021/jm800718k,
AChE/BChE,25418133,10.1021/jm501501a,
AChE/BChE,25822852,10.1021/acs.jmedchem.5b00139,
AChE/BChE,28242549,10.1016/j.ejmech.2017.02.042,
AChE/BChE,14584959,10.1021/jm0309194,
AChE/BChE,14643329,10.1016/j.bmcl.2003.09.034,
AChE/BChE,27347731,10.1021/acs.jmedchem.6b00562,
AChE/BChE,35195417,10.1021/acs.jmedchem.1c01784,
AChE/BChE,38820854,10.1016/j.ejmech.2024.116511,
AChE/BChE,26363866,10.1016/j.ejmech.2015.08.052,
AChE/BChE,26503905,10.1021/acs.jmedchem.5b01325,
AChE/BChE,,,US-8841453-B2
AChE/BChE,17149883,10.1021/jm060742o,
AChE/BChE,26632651,10.1021/acs.jmedchem.5b01119,
AChE/BChE,,10.1039/c6md00053c,
AChE/BChE,27460699,10.1016/j.bmc.2016.07.025,
AChE/BChE,26471320,10.1016/j.ejmech.2015.10.001,
AChE/BChE,,,US-9255091-B2
AChE/BChE,27484514,10.1016/j.ejmech.2016.07.052,
AChE/BChE,17158047,10.1016/j.bmcl.2006.11.022,
AChE/BChE,18640842,10.1016/j.bmc.2008.07.005,
AChE/BChE,21411323,10.1016/j.bmcl.2011.02.094,
AChE/BChE,22795665,10.1016/j.ejmech.2012.06.038,
AChE/BChE,24148993,10.1016/j.ejmech.2013.09.050,
AChE/BChE,27597727,10.1016/j.ejmech.2016.08.006,
AChE/BChE,30739821,10.1016/j.ejmech.2019.02.005,
AChE/BChE,30792100,10.1016/j.bmc.2019.02.024,
AChE/BChE,27951490,10.1016/j.ejmech.2016.12.005,
AChE/BChE,27951489,10.1016/j.ejmech.2016.12.003,
AChE/BChE,28279845,10.1016/j.ejmech.2017.02.039,
AChE/BChE,28923380,10.1016/j.ejmech.2017.09.008,
AChE/BChE,29335209,10.1016/j.ejmech.2018.01.007,
AChE/BChE,30025348,10.1016/j.ejmech.2018.07.026,
AChE/BChE,30765302,10.1016/j.bmc.2018.12.030,
AChE/BChE,31609608,10.1021/acs.jmedchem.9b00623,
AChE/BChE,31376562,10.1016/j.ejmech.2019.07.053,
AChE/BChE,30771604,10.1016/j.ejmech.2019.02.012,
AChE/BChE,30685536,10.1016/j.ejmech.2019.01.030,
AChE/BChE,32309949,10.1021/acs.jnatprod.9b00561,
AChE/BChE,31901380,10.1016/j.bmcl.2019.126888,
AChE/BChE,32435398,10.1021/acsmedchemlett.9b00656,
AChE/BChE,32706255,10.1021/acs.jmedchem.0c00528,
AChE/BChE,32950908,10.1016/j.ejmech.2020.112751,
AChE/BChE,33582578,10.1016/j.ejmech.2021.113224,
AChE/BChE,32688201,10.1016/j.ejmech.2020.112593,
AChE/BChE,27736061,10.1021/acs.jmedchem.6b01178,
AChE/BChE,32240904,10.1016/j.ejmech.2020.112265,
AChE/BChE,33137375,10.1016/j.bmcl.2020.127659,
AChE/BChE,32919297,10.1016/j.ejmech.2020.112766,
AChE/BChE,32454229,10.1016/j.ejmech.2020.112415,
AChE/BChE,32380361,10.1016/j.ejmech.2020.112282,
AChE/BChE,32131034,10.1016/j.ejmech.2020.112180,
AChE/BChE,33979775,10.1016/j.bmc.2021.116194,
AChE/BChE,34116326,10.1016/j.ejmech.2021.113541,
AChE/BChE,18419109,10.1021/jm8002747,
AChE/BChE,23164658,10.1016/j.ejmech.2012.10.045,
AChE/BChE,35101650,10.1016/j.ejmech.2022.114152,
AChE/BChE,35299116,10.1016/j.ejmech.2022.114248,
AChE/BChE,34743062,10.1016/j.ejmech.2021.113964,
AChE/BChE,33662757,10.1016/j.ejmech.2021.113278,
AChE/BChE,33984802,10.1016/j.ejmech.2021.113492,
AChE/BChE,39243456,10.1016/j.ejmech.2024.116810,
AChE/BChE,35779827,10.1016/j.bmcl.2022.128873,
AChE/BChE,18834112,10.1021/jm800656v,
AChE/BChE,20185316,10.1016/j.bmc.2010.01.068,
AChE/BChE,18426954,10.1124/dmd.108.020479,
AChE/BChE,20553011,10.1021/tx1000865,
AChE/BChE,20843939,10.1124/dmd.110.035113,
AChE/BChE,22194678,10.1371/journal.pcbi.1002310,
AChE/BChE,,10.1007/s00044-012-9977-1,
AChE/BChE,15646539,10.1016/s0399-8320(04)95062-2,
AChE/BChE,27744187,10.1016/j.ejmech.2016.08.061,
AChE/BChE,,10.1101/2020.04.21.054387,
AChE/BChE,35124202,10.1016/j.bmcl.2022.128602,
AChE/BChE,35227979,10.1016/j.ejmech.2022.114212,
AChE/BChE,37468498,10.1038/s41467-023-40064-9,
AChE/BChE,31158845,10.1038/s41586-019-1291-3,
AChE/BChE,38318365,10.1016/j.isci.2024.108907,
AChE/BChE,,10.5281/zenodo.13943903,
AChE/BChE,33528252,10.1021/acs.jmedchem.0c01887,
AChE/BChE,36580744,10.1016/j.bmc.2022.117146,
AChE/BChE,36586299,10.1016/j.ejmech.2022.115048,
AChE/BChE,37127287,10.1021/acs.jmedchem.3c00541,
AChE/BChE,36462442,10.1016/j.ejmech.2022.114949,
AChE/BChE,7707311,10.1021/jm00007a005,
AChE/BChE,36044812,10.1016/j.ejmech.2022.114695,
AChE/BChE,10052979,10.1021/jm981101z,
AChE/BChE,36753881,10.1016/j.ejmech.2023.115169,
AChE/BChE,11689067,10.1021/jm010914b,
AChE/BChE,38157596,10.1016/j.ejmech.2023.116071,
AChE/BChE,38852337,10.1016/j.ejmech.2024.116569,
AChE/BChE,19813747,10.1021/jm901123n,
AChE/BChE,19473849,10.1016/j.bmc.2009.05.005,
AChE/BChE,20181484,10.1016/j.bmc.2010.01.066,
AChE/BChE,20171894,10.1016/j.bmc.2010.01.071,
AChE/BChE,26003339,10.1016/j.bmcl.2015.05.002,
AChE/BChE,39151660,10.1016/j.bmcl.2024.129928,
AChE/BChE,40288120,10.1016/j.ejmech.2025.117678,
AChE/BChE,12824041,10.1016/s0960-894x(03)00397-4,
AChE/BChE,,10.1016/s0960-894x(01)81154-9,
AChE/BChE,7636858,10.1021/jm00015a020,
AChE/BChE,8126709,10.1021/jm00031a019,
AChE/BChE,14971904,10.1021/jm030408h,
AChE/BChE,12729674,10.1016/s0960-894x(03)00198-7,
AChE/BChE,10762042,10.1016/s0960-894x(00)00059-7,
AChE/BChE,7658452,10.1021/jm00018a025,
AChE/BChE,12166941,10.1021/jm010491d,
AChE/BChE,,10.1016/0960-894x(96)00102-3,
AChE/BChE,12182861,10.1016/s0960-894x(02)00482-1,
AChE/BChE,16366609,10.1021/jm0508639,
AChE/BChE,16274989,10.1016/j.bmcl.2005.10.042,
AChE/BChE,16483771,10.1016/j.bmcl.2006.01.067,
AChE/BChE,16942014,10.1021/jm060682m,
AChE/BChE,16945529,10.1016/j.bmcl.2006.08.067,
AChE/BChE,15566295,10.1021/jm049655r,
AChE/BChE,17085051,10.1016/j.bmc.2006.10.026,
AChE/BChE,17317172,10.1016/j.bmcl.2007.01.091,
AChE/BChE,17902635,10.1021/jm070536w,
AChE/BChE,17451950,10.1016/j.bmcl.2007.04.015,
AChE/BChE,17822295,10.1021/np0702077,
AChE/BChE,18356045,10.1016/j.bmcl.2008.03.008,
AChE/BChE,10869205,10.1021/np9905719,
AChE/BChE,18336006,10.1021/np070690l,
AChE/BChE,18343673,10.1016/j.bmc.2008.02.083,
AChE/BChE,18681480,10.1021/np800305b,
AChE/BChE,18550228,10.1016/j.ejmech.2008.04.018,
AChE/BChE,15568781,10.1021/np049863m,
AChE/BChE,18538575,10.1016/j.bmc.2008.05.027,
AChE/BChE,12398535,10.1021/np020169l,
AChE/BChE,16989531,10.1021/np060268p,
AChE/BChE,16724838,10.1021/np058123q,
AChE/BChE,18650096,10.1016/j.bmc.2008.07.009,
AChE/BChE,19243862,10.1016/j.ejmech.2009.01.021,
AChE/BChE,19428250,10.1016/j.bmcl.2009.04.086,
AChE/BChE,19215141,10.1021/np800671p,
AChE/BChE,19445515,10.1021/jm900403j,
AChE/BChE,19007183,10.1021/np800318m,
AChE/BChE,19853328,10.1016/j.ejmech.2009.09.045,
AChE/BChE,20025280,10.1021/jm901296p,
AChE/BChE,20056426,10.1016/j.bmc.2009.12.035,
AChE/BChE,20176490,10.1016/j.bmc.2010.01.074,
AChE/BChE,20350808,10.1016/j.bmcl.2010.03.011,
AChE/BChE,20361801,10.1021/jm1000024,
AChE/BChE,20415428,10.1021/np100137h,
AChE/BChE,20575555,10.1021/jm901902w,
AChE/BChE,20471843,10.1016/j.bmc.2010.04.063,
AChE/BChE,19299148,10.1016/j.bmc.2009.02.050,
AChE/BChE,20656495,10.1016/j.bmc.2010.06.095,
AChE/BChE,20655219,10.1016/j.bmcl.2010.06.130,
AChE/BChE,20580236,10.1016/j.bmc.2010.05.071,
AChE/BChE,20850311,10.1016/j.bmcl.2010.08.123,
AChE/BChE,20828184,10.1021/np100247r,
AChE/BChE,21049906,10.1021/np100474y,
AChE/BChE,20954721,10.1021/np100494u,
AChE/BChE,20964319,10.1021/np100531x,
AChE/BChE,21232964,10.1016/j.bmc.2010.12.034,
AChE/BChE,21189039,10.1021/np100416v,
AChE/BChE,21397508,10.1016/j.bmc.2011.02.025,
AChE/BChE,21216144,10.1016/j.bmcl.2010.12.041,
AChE/BChE,21546135,10.1016/j.ejmech.2011.04.025,
AChE/BChE,21126060,10.1021/np100668s,
AChE/BChE,22041172,10.1016/j.bmc.2011.09.040,
AChE/BChE,21420206,10.1016/j.ejmech.2011.03.003,
AChE/BChE,22425563,10.1016/j.bmcl.2012.02.057,
AChE/BChE,22633691,10.1016/j.bmcl.2012.04.029,
AChE/BChE,22704921,10.1016/j.bmcl.2012.05.077,
AChE/BChE,22775474,10.1021/np2009626,
AChE/BChE,22921081,10.1016/j.bmcl.2012.08.005,
AChE/BChE,23041347,10.1016/j.bmc.2012.09.016,
AChE/BChE,22998443,10.1021/jm301034u,
AChE/BChE,23033965,10.1021/jm3009458,
AChE/BChE,22624880,10.1021/jm300246n,
AChE/BChE,,10.1007/s00044-011-9754-6,
AChE/BChE,,10.1007/s00044-011-9804-0,
AChE/BChE,,10.1007/s00044-008-9122-3,
AChE/BChE,23199476,10.1016/j.bmc.2012.10.045,
AChE/BChE,23330848,10.1021/jm301732a,
AChE/BChE,23462716,10.1016/j.bmc.2013.01.052,
AChE/BChE,23454132,10.1016/j.bmc.2013.01.066,
AChE/BChE,23570788,10.1016/j.bmcl.2013.03.027,
AChE/BChE,23583510,10.1016/j.bmcl.2013.03.069,
AChE/BChE,23540646,10.1016/j.bmcl.2013.02.103,
AChE/BChE,23602518,10.1016/j.bmc.2013.03.058,
AChE/BChE,23511019,10.1016/j.bmcl.2013.02.095,
AChE/BChE,23685572,10.1016/j.ejmech.2013.03.051,
AChE/BChE,23871902,10.1016/j.ejmech.2013.06.054,
AChE/BChE,24095756,10.1016/j.ejmech.2013.09.024,
AChE/BChE,24249037,10.1007/s11095-013-1232-z,
AChE/BChE,23984975,10.1021/jm400990p,
AChE/BChE,24369842,10.1016/j.bmc.2013.11.020,
AChE/BChE,24485122,10.1016/j.bmc.2014.01.010,
AChE/BChE,24461561,10.1016/j.bmc.2014.01.002,
AChE/BChE,24521095,10.1021/np401003p,
AChE/BChE,24594525,10.1016/j.ejmech.2014.02.035,
AChE/BChE,24508831,10.1016/j.ejmech.2014.01.020,
AChE/BChE,24581918,10.1016/j.bmcl.2014.02.008,
AChE/BChE,,10.1039/c3md00376k,
AChE/BChE,24606395,10.1021/np400978x,
AChE/BChE,24673187,10.1021/np4009255,
AChE/BChE,24704612,10.1016/j.ejmech.2014.03.067,
AChE/BChE,24594354,10.1016/j.bmcl.2014.02.019,
AChE/BChE,24726809,10.1016/j.bmcl.2014.03.058,
AChE/BChE,24780600,10.1016/j.ejmech.2014.04.018,
AChE/BChE,,10.6019/chembl3301361,
AChE/BChE,25468034,10.1016/j.bmc.2014.11.004,
AChE/BChE,25537270,10.1016/j.bmcl.2014.12.006,
AChE/BChE,24934993,10.1016/j.bmc.2014.05.032,
AChE/BChE,25282654,10.1016/j.bmc.2014.08.035,
AChE/BChE,25813159,10.1016/j.bmcl.2015.03.028,
AChE/BChE,26030662,10.1021/acs.jnatprod.5b00191,
AChE/BChE,25921269,10.1016/j.bmc.2015.04.019,
AChE/BChE,26105711,10.1016/j.bmc.2015.06.005,
AChE/BChE,26244990,10.1016/j.ejmech.2015.07.005,
AChE/BChE,26159481,10.1016/j.bmcl.2015.06.047,
AChE/BChE,26588065,10.1016/j.ejmech.2015.10.046,
AChE/BChE,26795115,10.1016/j.bmc.2016.01.010,
AChE/BChE,26599534,10.1016/j.ejmech.2015.11.002,
AChE/BChE,26735910,10.1016/j.ejmech.2015.12.024,
AChE/BChE,26995529,10.1016/j.bmcl.2016.03.039,
AChE/BChE,26841168,10.1021/acs.jnatprod.5b00877,
AChE/BChE,27492195,10.1016/j.bmc.2016.07.043,
AChE/BChE,27096334,10.1021/acs.jnatprod.5b00785,
AChE/BChE,27227482,10.1016/j.ejmech.2016.04.053,
AChE/BChE,27681239,10.1016/j.bmc.2016.09.031,
AChE/BChE,27376495,10.1016/j.ejmech.2016.06.036,
AChE/BChE,27923619,10.1016/j.bmcl.2016.11.067,
AChE/BChE,27914796,10.1016/j.bmcl.2016.11.065,
AChE/BChE,27592396,10.1016/j.ejmech.2016.08.037,
AChE/BChE,27688184,10.1016/j.ejmech.2016.09.037,
AChE/BChE,28089589,10.1016/j.bmc.2016.12.037,
AChE/BChE,,10.6019/chembl3885881,
AChE/BChE,27823880,10.1016/j.ejmech.2016.10.057,
AChE/BChE,27823887,10.1016/j.ejmech.2016.10.036,
AChE/BChE,28279561,10.1016/j.bmc.2017.02.017,
AChE/BChE,20829430,10.1093/toxsci/kfq269,
AChE/BChE,28454848,10.1016/j.bmc.2017.02.048,
AChE/BChE,28457693,10.1016/j.bmc.2017.04.022,
AChE/BChE,23956101,10.1093/toxsci/kft176,
AChE/BChE,26948801,10.1016/j.drudis.2016.02.015,
AChE/BChE,28605675,10.1016/j.ejmech.2017.06.007,
AChE/BChE,29887354,10.1016/j.bmcl.2018.05.063,
AChE/BChE,30017112,10.1016/j.bmc.2018.05.042,
AChE/BChE,28898076,10.1021/acs.jnatprod.7b00301,
AChE/BChE,28505534,10.1016/j.ejmech.2017.05.019,
AChE/BChE,29126727,10.1016/j.ejmech.2017.10.050,
AChE/BChE,29126732,10.1016/j.ejmech.2017.10.019,
AChE/BChE,29150331,10.1016/j.ejmech.2017.10.017,
AChE/BChE,29400966,10.1021/acs.jnatprod.7b00847,
AChE/BChE,30040425,10.1021/acs.jnatprod.7b00892,
AChE/BChE,29033234,10.1016/j.bmcl.2017.09.052,
AChE/BChE,29429576,10.1016/j.bmc.2018.01.029,
AChE/BChE,30190181,10.1016/j.bmc.2018.08.035,
AChE/BChE,30031971,10.1016/j.ejmech.2018.07.033,
AChE/BChE,,10.6019/chembl4296182,
AChE/BChE,30910460,10.1016/j.bmcl.2019.03.024,
AChE/BChE,30701972,10.1021/acs.jnatprod.8b00592,
AChE/BChE,30744931,10.1016/j.bmc.2019.01.025,
AChE/BChE,31265934,10.1016/j.ejmech.2019.06.041,
AChE/BChE,31280020,10.1016/j.ejmech.2019.06.088,
AChE/BChE,31185414,10.1016/j.ejmech.2019.05.080,
AChE/BChE,31352246,10.1016/j.ejmech.2019.07.059,
AChE/BChE,31515186,10.1016/j.bmcl.2019.126642,
AChE/BChE,30952387,10.1016/j.bmc.2019.03.058,
AChE/BChE,30956012,10.1016/j.bmcl.2019.03.050,
AChE/BChE,31158754,10.1016/j.ejmech.2019.05.062,
AChE/BChE,27405689,10.1021/acs.jmedchem.6b00356,
AChE/BChE,26913788,10.1021/acs.jnatprod.5b00681,
AChE/BChE,27426301,10.1016/j.bmcl.2016.07.017,
AChE/BChE,31753696,10.1016/j.bmcl.2019.126789,
AChE/BChE,33479638,10.1039/d0md00009d,
AChE/BChE,33120080,10.1016/j.bmc.2020.115820,
AChE/BChE,32088494,10.1016/j.ejmech.2020.112140,
AChE/BChE,34130217,10.1016/j.bmc.2021.116269,
AChE/BChE,34795859,10.1021/acsmedchemlett.1c00344,
AChE/BChE,34555506,10.1016/j.bmcl.2021.128374,
AChE/BChE,36561075,10.1039/d2md00262k,
AChE/BChE,35870364,10.1016/j.ejmech.2022.114616,
AChE/BChE,35653868,10.1016/j.bmc.2022.116807,
AChE/BChE,36084304,10.1021/acs.jmedchem.2c01003,
AChE/BChE,35276424,10.1016/j.ejmech.2022.114242,
AChE/BChE,35969197,10.1021/acs.jmedchem.2c00944,
AChE/BChE,34875520,10.1016/j.ejmech.2021.114031,
AChE/BChE,33421712,10.1016/j.ejmech.2020.113102,
AChE/BChE,32949964,10.1016/j.ejmech.2020.112792,
AChE/BChE,34153839,10.1016/j.bmc.2021.116270,
AChE/BChE,35028560,10.1039/d1md00217a,
AChE/BChE,36808969,10.1021/acs.jnatprod.2c01150,
AChE/BChE,37003157,10.1016/j.bmc.2023.117256,
AChE/BChE,38016411,10.1016/j.bmc.2023.117536,
AChE/BChE,35987018,10.1016/j.ejmech.2022.114630,
AChE/BChE,36996715,10.1016/j.ejmech.2023.115301,
AChE/BChE,37031527,10.1016/j.ejmech.2023.115288,
AChE/BChE,37615114,10.1021/acs.jnatprod.3c00391,
AChE/BChE,38784455,10.1039/d4md00060a,
AChE/BChE,38925015,10.1016/j.ejmech.2024.116624,
AChE/BChE,39283654,10.1021/acs.jmedchem.4c01866,
AChE/BChE,38795518,10.1016/j.ejmech.2024.116523,
AChE/BChE,37734258,10.1016/j.ejmech.2023.115803,
AChE/BChE,,,US-9586925-B2
AChE/BChE,,,US-11643395-B2
AChE/BChE,39218406,10.1016/j.bmcl.2024.129937,
AChE/BChE,39884096,10.1016/j.ejmech.2025.117309,
AChE/BChE,39892092,10.1016/j.ejmech.2025.117326,
AChE/BChE,40054297,10.1016/j.ejmech.2025.117460,
AChE/BChE,39733484,10.1016/j.ejmech.2024.117198,
AChE/BChE,39226707,10.1016/j.ejmech.2024.116794,
AChE/BChE,39964330,10.1021/acs.jnatprod.4c01359,
AChE/BChE,39867586,10.1039/d4md00804a,
AChE/BChE,12014965,10.1021/jm010308g,
AChE/BChE,20053484,10.1016/j.ejmech.2009.12.038,
AChE/BChE,9288171,10.1021/jm970210v,
PIK3CA/mTOR,19762236,10.1016/j.bmcl.2009.08.038,
PIK3CA/mTOR,23375793,10.1016/j.bmcl.2013.01.019,
PIK3CA/mTOR,,10.6019/chembl3301361,
PIK3CA/mTOR,,10.21203/rs.3.rs-23951/v1,
PIK3CA/mTOR,29211480,10.1021/acs.jmedchem.7b01019,
PIK3CA/mTOR,,10.6019/chembl4495564,
PIK3CA/mTOR,,10.6019/chembl4495565,
PIK3CA/mTOR,,10.6019/chembl4689842,
PIK3CA/mTOR,,10.6019/chembl4808148,
PIK3CA/mTOR,34139324,10.1016/j.bmcl.2021.128204,
PIK3CA/mTOR,32966896,10.1016/j.ejmech.2020.112820,
PIK3CA/mTOR,38295689,10.1016/j.ejmech.2023.116117,
PIK3CA/mTOR,38157838,10.1016/j.bmc.2023.117561,
PIK3CA/mTOR,19402821,10.1042/bj20090489,
PIK3CA/mTOR,39033611,10.1016/j.ejmech.2024.116688,
PIK3CA/mTOR,20166671,10.1021/jm901132v,
PIK3CA/mTOR,18849971,10.1038/nchembio.117,
PIK3CA/mTOR,,,
PIK3CA/mTOR,,10.1039/c2md20044a,
PIK3CA/mTOR,28131712,10.1016/j.bmcl.2017.01.045,
PIK3CA/mTOR,34509167,10.1016/j.ejmech.2021.113824,
PIK3CA/mTOR,,10.6019/eos300033,
PIK3CA/mTOR,,10.6019/eos300108,
PIK3CA/mTOR,36533617,10.1021/acs.jmedchem.2c01658,
PIK3CA/mTOR,20472428,10.1016/j.bmcl.2010.04.102,
PIK3CA/mTOR,21080722,10.1021/jm100608j,
PIK3CA/mTOR,21216595,10.1016/j.bmcl.2010.12.047,
PIK3CA/mTOR,22835870,10.1016/j.bmcl.2012.06.053,
PIK3CA/mTOR,23059543,10.1016/j.ejmech.2012.08.035,
PIK3CA/mTOR,23855836,10.1021/jm400915j,
PIK3CA/mTOR,20334367,10.1021/jm901783v,
PIK3CA/mTOR,20188552,10.1016/j.bmcl.2010.01.135,
PIK3CA/mTOR,20188551,10.1016/j.bmcl.2010.02.012,
PIK3CA/mTOR,19894727,10.1021/jm9013828,
PIK3CA/mTOR,24900269,10.1021/ml200126j,
PIK3CA/mTOR,23506825,10.1016/j.bmcl.2013.02.020,
PIK3CA/mTOR,24433860,10.1016/j.bmcl.2013.12.112,
PIK3CA/mTOR,,10.1039/c0md00072h,
PIK3CA/mTOR,25139570,10.1016/j.bmcl.2014.07.073,
PIK3CA/mTOR,,,US-8633204-B2
PIK3CA/mTOR,29191878,10.1126/science.aan4368,
PIK3CA/mTOR,29927604,10.1021/acs.jmedchem.8b00416,
PIK3CA/mTOR,29305298,10.1016/j.bmc.2017.12.025,
PIK3CA/mTOR,,10.6019/chembl4651402,
PIK3CA/mTOR,35224498,10.1039/d1md00249j,
PIK3CA/mTOR,34894440,10.1016/j.ejmech.2021.114039,
PIK3CA/mTOR,36503229,10.1021/acs.jmedchem.2c01070,
PIK3CA/mTOR,,10.6019/chembl5303300,
PIK3CA/mTOR,,10.6019/chembl5303304,
PIK3CA/mTOR,,10.6019/chembl5308504,
