document_chembl_id,audit_tier,source_type,title,journal,year,pubmed_id,doi,patent_id,publication_types,direct_url,chembl_url,pairs,ligands,targets,assay_chembl_ids,n_activity_rows,review_trigger
CHEMBL3600364,conditional_follow_up,article_unclassified,"Modification of N-(6-(2-methoxy-3-(4-fluorophenylsulfonamido)pyridin-5-yl)-[1,2,4]triazolo[1,5-a]pyridin-2-yl)acetamide as PI3Ks inhibitor by replacement of the acetamide group with alkylurea.",Bioorganic & medicinal chemistry,2015,26210161,10.1016/j.bmc.2015.07.017,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2015.07.017,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3600364,PIK3CA/mTOR,PM48_04,PIK3CA;mTOR,CHEMBL3602201;CHEMBL3602347,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3608239,mandatory_first_pass,article_unclassified,"Identification and optimisation of a 4',5-bisthiazole series of selective phosphatidylinositol-3 kinase alpha inhibitors.",Bioorganic & medicinal chemistry letters,2015,26206504,10.1016/j.bmcl.2015.06.078,,Journal Article,https://doi.org/10.1016/j.bmcl.2015.06.078,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3608239,PIK3CA/PIK3CB,PAB_030;PAB_037;PAB_042;PAB_043;PAB_046,PIK3CA;PIK3CB,CHEMBL3611486;CHEMBL3611487,9,always_review_now
CHEMBL3608263,mandatory_first_pass,article_unclassified,"Identification and optimisation of 4,5-dihydrobenzo[1,2-d:3,4-d]bisthiazole and 4,5-dihydrothiazolo[4,5-h]quinazoline series of selective phosphatidylinositol-3 kinase alpha inhibitors.",Bioorganic & medicinal chemistry letters,2015,26199119,10.1016/j.bmcl.2015.06.067,,Journal Article,https://doi.org/10.1016/j.bmcl.2015.06.067,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3608263,PIK3CA/PIK3CB,PAB_037,PIK3CA,CHEMBL3610609;CHEMBL3610613,2,always_review_now
CHEMBL3632549,mandatory_first_pass,article_unclassified,"Targeting EGFR/HER2 tyrosine kinases with a new potent series of 6-substituted 4-anilinoquinazoline hybrids: Design, synthesis, kinase assay, cell-based assay, and molecular docking.",Bioorganic & medicinal chemistry letters,2015,26475520,10.1016/j.bmcl.2015.10.003,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmcl.2015.10.003,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3632549,EGFR/HER2,EH40_01;EH40_23,EGFR;HER2,CHEMBL3636784;CHEMBL3636785,4,always_review_now
CHEMBL3638541,mandatory_first_pass,patent,,,2014,,,US-8772480-B2,,https://patents.google.com/patent/US8772480B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3638541,PIK3CA/mTOR,PM48_20;PM48_26;PM48_27;PM48_29,PIK3CA;mTOR,CHEMBL3706289;CHEMBL3706341,7,always_review_now
CHEMBL3638644,conditional_follow_up,patent,,,2015,,,US-9102670-B2,,https://patents.google.com/patent/US9102670B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3638644,PIK3CA/mTOR,PM48_13,mTOR,CHEMBL3705655,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3639030,conditional_follow_up,patent,,,2014,,,US-8633204-B2,,https://patents.google.com/patent/US8633204B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3639030,PIK3CA/mTOR,PM48_08,PIK3CA,CHEMBL3706092,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3639119,mandatory_first_pass,patent,,,2014,,,US-8623883-B2,,https://patents.google.com/patent/US8623883B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3639119,EGFR/HER2,EH40_13,EGFR;HER2,CHEMBL3705968;CHEMBL3887053;CHEMBL5729875,3,always_review_now
CHEMBL3734757,conditional_follow_up,article_unclassified,"Discovery of novel quinoline-based mTOR inhibitors via introducing intra-molecular hydrogen bonding scaffold (iMHBS): The design, synthesis and biological evaluation.",Bioorganic & medicinal chemistry,2015,26596710,10.1016/j.bmc.2015.11.003,,Journal Article,https://doi.org/10.1016/j.bmc.2015.11.003,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3734757,PIK3CA/mTOR,PM48_01,mTOR,CHEMBL3738862,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3745647,conditional_follow_up,article_unclassified,"Design, synthesis and biological evaluation of pyrazolyl-nitroimidazole derivatives as potential EGFR/HER-2 kinase inhibitors.",Bioorganic & medicinal chemistry letters,2016,26652482,10.1016/j.bmcl.2015.11.040,,Journal Article,https://doi.org/10.1016/j.bmcl.2015.11.040,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3745647,EGFR/HER2,EH40_02,EGFR;HER2,CHEMBL3750871;CHEMBL3750872,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3763019,mandatory_first_pass,article_unclassified,Discovery of benzenesulfonamide derivatives as potent PI3K/mTOR dual inhibitors with in vivo efficacies against hepatocellular carcinoma.,Bioorganic & medicinal chemistry,2016,26819001,10.1016/j.bmc.2016.01.008,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2016.01.008,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3763019,PIK3CA/mTOR,PM48_01;PM48_02,PIK3CA;mTOR,CHEMBL3766570;CHEMBL3768547,4,always_review_now
CHEMBL3769338,conditional_follow_up,article_unclassified,,,2015,,10.1039/c5md00274e,,,https://doi.org/10.1039/c5md00274e,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3769338,AChE/BChE,AB_018,BChE,CHEMBL3772143,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3769354,conditional_follow_up,article_unclassified,Discovery of 2-(2-aminopyrimidin-5-yl)-4-morpholino-N-(pyridin-3-yl)quinazolin-7-amines as novel PI3K/mTOR inhibitors and anticancer agents.,European journal of medicinal chemistry,2016,26731167,10.1016/j.ejmech.2015.11.038,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.ejmech.2015.11.038,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3769354,PIK3CA/mTOR,PM48_01,PIK3CA,CHEMBL3772924,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3779897,conditional_follow_up,article_unclassified,,,2016,,10.1039/c5md00401b,,,https://doi.org/10.1039/c5md00401b,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3779897,PIK3CA/mTOR,PM48_01;PM48_04,PIK3CA;mTOR,CHEMBL3784491;CHEMBL3784495,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3797054,mandatory_first_pass,article_unclassified,"Discovery of a series of 8-(2,3-dihydro-1,4-benzoxazin-4-ylmethyl)-2-morpholino-4-oxo-chromene-6-carboxamides as PI3Kβ/δ inhibitors for the treatment of PTEN-deficient tumours.",Bioorganic & medicinal chemistry letters,2016,26996374,10.1016/j.bmcl.2016.03.034,,Journal Article,https://doi.org/10.1016/j.bmcl.2016.03.034,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3797054,PIK3CA/PIK3CB,PAB_007;PAB_022,PIK3CA;PIK3CB,CHEMBL3802883;CHEMBL3802884;CHEMBL3802888;CHEMBL3802914;CHEMBL3802915,10,always_review_now
CHEMBL3804794,conditional_follow_up,article_unclassified,"Design, synthesis and biological evaluation of pyrazol-furan carboxamide analogues as novel Akt kinase inhibitors.",European journal of medicinal chemistry,2016,27089211,10.1016/j.ejmech.2016.03.074,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.03.074,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3804794,PIK3CA/mTOR,PM48_01,PIK3CA,CHEMBL3807906,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3813614,mandatory_first_pass,article_unclassified,"Discovery of Clinical Development Candidate GDC-0084, a Brain Penetrant Inhibitor of PI3K and mTOR.",ACS medicinal chemistry letters,2016,27096040,10.1021/acsmedchemlett.6b00005,,Journal Article,https://doi.org/10.1021/acsmedchemlett.6b00005,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3813614,PIK3CA/mTOR,PM48_06;PM48_15;PM48_21,PIK3CA;mTOR,CHEMBL3816166;CHEMBL3816167,5,always_review_now
CHEMBL3813636,mandatory_first_pass,article_unclassified,"Toward discovery of mutant EGFR inhibitors; Design, synthesis and in vitro biological evaluation of potent 4-arylamino-6-ureido and thioureido-quinazoline derivatives.",Bioorganic & medicinal chemistry,2016,27288180,10.1016/j.bmc.2016.05.063,,Journal Article,https://doi.org/10.1016/j.bmc.2016.05.063,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3813636,EGFR/HER2,EH40_33,EGFR;HER2,CHEMBL3815440;CHEMBL3815445;CHEMBL3815446,3,always_review_now
CHEMBL3813678,conditional_follow_up,article_unclassified,"Synthesis and anticancer activity of novel 4-morpholino-7,8-dihydro-5H-thiopyrano[4,3-d]pyrimidine derivatives bearing chromone moiety.",Bioorganic & medicinal chemistry,2016,27353887,10.1016/j.bmc.2016.06.032,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2016.06.032,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3813678,PIK3CA/mTOR,PM48_05,mTOR,CHEMBL3815304,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3826956,conditional_follow_up,article_unclassified,Cholinesterase inhibitory activity of isoquinoline alkaloids from three Cryptocarya species (Lauraceae).,Bioorganic & medicinal chemistry,2016,27492195,10.1016/j.bmc.2016.07.043,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2016.07.043,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3826956,AChE/BChE,AB_018,BChE,CHEMBL3829313,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3853296,conditional_follow_up,article_unclassified,"Design, synthesis and biological evaluation of novel EGFR/HER2 dual inhibitors bearing a oxazolo[4,5-g]quinazolin-2(1H)-one scaffold.",European journal of medicinal chemistry,2016,27187856,10.1016/j.ejmech.2016.04.072,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.04.072,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3853296,EGFR/HER2,EH40_02,EGFR;HER2,CHEMBL3854309;CHEMBL3854310,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3853319,mandatory_first_pass,article_unclassified,"Tyrosine Kinase Inhibitors. 20. Optimization of Substituted Quinazoline and Pyrido[3,4-d]pyrimidine Derivatives as Orally Active, Irreversible Inhibitors of the Epidermal Growth Factor Receptor Family.",Journal of medicinal chemistry,2016,27491023,10.1021/acs.jmedchem.6b00883,,Journal Article,https://doi.org/10.1021/acs.jmedchem.6b00883,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3853319,EGFR/HER2,EH40_11,EGFR;HER2,CHEMBL3854863;CHEMBL3854864,2,always_review_now
CHEMBL3860068,conditional_follow_up,review_article,Class II Phosphoinositide 3-Kinases as Novel Drug Targets.,Journal of medicinal chemistry,2017,27644332,10.1021/acs.jmedchem.6b00963,,Journal Article;Review,https://doi.org/10.1021/acs.jmedchem.6b00963,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3860068,PIK3CA/mTOR,PM48_04;PM48_22,PIK3CA;mTOR,CHEMBL3861244;CHEMBL3861269;CHEMBL3861272,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3864168,mandatory_first_pass,article_unclassified,Imidazopyridazine Inhibitors of PI3Kβ.,ACS medicinal chemistry letters,2016,27994725,10.1021/acsmedchemlett.6b00406,,Editorial,https://doi.org/10.1021/acsmedchemlett.6b00406,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3864168,PIK3CA/PIK3CB,PAB_080;PAB_084,PIK3CA;PIK3CB,CHEMBL3865232;CHEMBL3865233;CHEMBL3865237;CHEMBL3865238,8,always_review_now
CHEMBL3865829,conditional_follow_up,article_unclassified,"Structure-based optimization leads to the discovery of NSC765844, a highly potent, less toxic and orally efficacious dual PI3K/mTOR inhibitor.",European journal of medicinal chemistry,2016,27448924,10.1016/j.ejmech.2016.06.030,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.06.030,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3865829,PIK3CA/mTOR,PM48_01;PM48_02,PIK3CA;mTOR,CHEMBL3867033;CHEMBL3867034,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3870325,mandatory_first_pass,article_unclassified,"Synthesis and investigation of novel 6-(1,2,3-triazol-4-yl)-4-aminoquinazolin derivatives possessing hydroxamic acid moiety for cancer therapy.",Bioorganic & medicinal chemistry,2017,27769671,10.1016/j.bmc.2016.10.006,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2016.10.006,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3870325,EGFR/HER2,EH40_02;EH40_06,EGFR;HER2,CHEMBL3870704;CHEMBL3870705,3,always_review_now
CHEMBL3871299,conditional_follow_up,article_unclassified,Design and synthesis of new piperidone grafted acetylcholinesterase inhibitors.,Bioorganic & medicinal chemistry letters,2017,27914796,10.1016/j.bmcl.2016.11.065,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmcl.2016.11.065,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3871299,AChE/BChE,AB_018,AChE,CHEMBL3872094,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3877259,conditional_follow_up,article_unclassified,Design and discovery of 4-anilinoquinazoline-urea derivatives as dual TK inhibitors of EGFR and VEGFR-2.,European journal of medicinal chemistry,2017,27688180,10.1016/j.ejmech.2016.09.039,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.09.039,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3877259,EGFR/HER2,EH120_060,EGFR,CHEMBL3877875,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3881527,conditional_follow_up,patent,,,2008,,,US-20080221132-A1,,https://patents.google.com/patent/US20080221132A1,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3881527,EGFR/HER2,EH40_10,HER2,CHEMBL3881965,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3881529,conditional_follow_up,patent,,,2012,,,US-8188102-B2,,https://patents.google.com/patent/US8188102B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3881529,EGFR/HER2,EH40_02,EGFR,CHEMBL3882125,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3882729,mandatory_first_pass,patent,Receptor-type kinase modulators and methods of use,,2009,,,US-20090318373-A1,,https://patents.google.com/patent/US20090318373A1,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3882729,EGFR/HER2,EH120_063,EGFR,CHEMBL3883067,1,always_review_now
CHEMBL3886356,mandatory_first_pass,patent,Inhibitors of bruton's tyrosine kinase,,2015,,,US-9181263-B2,,https://patents.google.com/patent/US9181263B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3886356,EGFR/HER2,EH120_045;EH120_071,EGFR;HER2,CHEMBL3887533;CHEMBL3887534,6,always_review_now
CHEMBL3886601,conditional_follow_up,patent,,,2016,,,US-9284315-B2,,https://patents.google.com/patent/US9284315B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3886601,PIK3CA/mTOR,PM48_04,PIK3CA;mTOR,CHEMBL3888152;CHEMBL3888153,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3991601,conditional_follow_up,article_unclassified,The target landscape of clinical kinase drugs.,"Science (New York, N.Y.)",2017,29191878,10.1126/science.aan4368,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1126/science.aan4368,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3991601,EGFR/HER2,EH120_045;EH120_047;EH120_060;EH40_01;EH40_02;EH40_05,EGFR,CHEMBL3991696,6,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL3992535,mandatory_first_pass,article_unclassified,"Design, synthesis and biological evaluation of quinazoline-phosphoramidate mustard conjugates as anticancer drugs.",European journal of medicinal chemistry,2017,28092860,10.1016/j.ejmech.2016.12.055,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.12.055,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3992535,EGFR/HER2,EH120_056;EH120_068,EGFR;HER2,CHEMBL3993803;CHEMBL3993804,4,always_review_now
CHEMBL3994595,mandatory_first_pass,article_unclassified,"Design, synthesis, docking and QSAR study of substituted benzimidazole linked oxadiazole as cytotoxic agents, EGFR and erbB2 receptor inhibitors.",European journal of medicinal chemistry,2017,27987485,10.1016/j.ejmech.2016.12.014,,Journal Article,https://doi.org/10.1016/j.ejmech.2016.12.014,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL3994595,EGFR/HER2,EH120_103;EH120_104;EH120_105;EH120_106,EGFR;HER2,CHEMBL3995335;CHEMBL3995336,12,always_review_now
CHEMBL4000150,conditional_follow_up,article_unclassified,Synthesis and antitumor activity evaluation of PI3K inhibitors containing 3-substituted quinazolin-4(3H)-one moiety.,Bioorganic & medicinal chemistry,2015,26652969,10.1016/j.bmc.2015.11.027,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2015.11.027,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4000150,PIK3CA/mTOR,PM48_04,mTOR,CHEMBL4000385,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4007445,conditional_follow_up,article_unclassified,"Design, synthesis, and biological evaluation of imidazo[1,2-b]pyridazine derivatives as mTOR inhibitors.",European journal of medicinal chemistry,2017,28235701,10.1016/j.ejmech.2017.02.015,,Journal Article,https://doi.org/10.1016/j.ejmech.2017.02.015,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4007445,PIK3CA/mTOR,PM48_01,mTOR,CHEMBL4009793,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4007475,conditional_follow_up,article_unclassified,Green synthesis of novel spiro-indenoquinoxaline derivatives and their cholinesterases inhibition activity.,Bioorganic & medicinal chemistry,2017,28279561,10.1016/j.bmc.2017.02.017,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2017.02.017,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4007475,AChE/BChE,AB_018,BChE,CHEMBL4010821,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4017490,mandatory_first_pass,article_unclassified,"Design, Synthesis, and Pharmacological Evaluation of Novel Multisubstituted Pyridin-3-amine Derivatives as Multitargeted Protein Kinase Inhibitors for the Treatment of Non-Small Cell Lung Cancer.",Journal of medicinal chemistry,2017,28714692,10.1021/acs.jmedchem.7b00076,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.7b00076,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4017490,EGFR/HER2,EH120_053,EGFR;HER2,CHEMBL4018631;CHEMBL4018632;CHEMBL4018643,3,always_review_now
CHEMBL4017506,mandatory_first_pass,article_unclassified,"5-(4,6-Dimorpholino-1,3,5-triazin-2-yl)-4-(trifluoromethyl)pyridin-2-amine (PQR309), a Potent, Brain-Penetrant, Orally Bioavailable, Pan-Class I PI3K/mTOR Inhibitor as Clinical Candidate in Oncology.",Journal of medicinal chemistry,2017,28829592,10.1021/acs.jmedchem.7b00930,,Journal Article,https://doi.org/10.1021/acs.jmedchem.7b00930,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4017506,PIK3CA/mTOR,PM48_03;PM48_05;PM48_06;PM48_09;PM48_12,PIK3CA;mTOR,CHEMBL4019279;CHEMBL4019283;CHEMBL4019289;CHEMBL4019293;CHEMBL4019299;CHEMBL4019301;CHEMBL4019303;CHEMBL4019304;CHEMBL4019305,22,always_review_now
CHEMBL4020805,mandatory_first_pass,article_unclassified,"Design, synthesis and SAR of new-di-substituted pyridopyrimidines as ATP-competitive dual PI3Kα/mTOR inhibitors.",Bioorganic & medicinal chemistry letters,2017,28571824,10.1016/j.bmcl.2017.05.044,,Journal Article,https://doi.org/10.1016/j.bmcl.2017.05.044,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4020805,PIK3CA/mTOR,PM48_01;PM48_02,mTOR,CHEMBL4022584,2,always_review_now
CHEMBL4038351,conditional_follow_up,article_unclassified,Structure-Guided Development of Covalent and Mutant-Selective Pyrazolopyrimidines to Target T790M Drug Resistance in Epidermal Growth Factor Receptor.,Journal of medicinal chemistry,2017,28853575,10.1021/acs.jmedchem.7b00515,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.7b00515,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4038351,EGFR/HER2,EH120_045,EGFR,CHEMBL4041412;CHEMBL4041413;CHEMBL4041414,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4049399,conditional_follow_up,article_unclassified,Novel pyrrolopyrimidines as Mps1/TTK kinase inhibitors for breast cancer.,Bioorganic & medicinal chemistry,2017,28259529,10.1016/j.bmc.2017.02.030,,Journal Article;Validation Study,https://doi.org/10.1016/j.bmc.2017.02.030,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4049399,PIK3CA/mTOR,PM48_01,PIK3CA;mTOR,CHEMBL4050194;CHEMBL4050202,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4049442,conditional_follow_up,article_unclassified,"Design, Synthesis, and Biological Evaluation of Dimorpholine Substituted Thienopyrimidines as Potential Class I PI3K/mTOR Dual Inhibitors.",Journal of medicinal chemistry,2017,28409639,10.1021/acs.jmedchem.7b00357,,Journal Article,https://doi.org/10.1021/acs.jmedchem.7b00357,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4049442,PIK3CA/mTOR,PM48_05,mTOR,CHEMBL4051856,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4052600,conditional_follow_up,article_unclassified,"Design and Elaboration of a Tractable Tricyclic Scaffold To Synthesize Druglike Inhibitors of Dipeptidyl Peptidase-4 (DPP-4), Antagonists of the C-C Chemokine Receptor Type 5 (CCR5), and Highly Potent and Selective Phosphoinositol-3 Kinase δ (PI3Kδ) Inhibitors.",Journal of medicinal chemistry,2017,28128944,10.1021/acs.jmedchem.6b01801,,Journal Article,https://doi.org/10.1021/acs.jmedchem.6b01801,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4052600,PIK3CA/mTOR,PM48_05,PIK3CA,CHEMBL4053404,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4138158,conditional_follow_up,article_unclassified,2-Arylbenzofurans from Artocarpus lakoocha and methyl ether analogs with potent cholinesterase inhibitory activity.,European journal of medicinal chemistry,2018,29126732,10.1016/j.ejmech.2017.10.019,,Journal Article,https://doi.org/10.1016/j.ejmech.2017.10.019,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4138158,AChE/BChE,AB_018,BChE,CHEMBL4141683,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4138291,conditional_follow_up,article_unclassified,"Mucroniferanines A-G, Isoquinoline Alkaloids from Corydalis mucronifera.",Journal of natural products,2018,29400966,10.1021/acs.jnatprod.7b00847,,Journal Article,https://doi.org/10.1021/acs.jnatprod.7b00847,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4138291,AChE/BChE,AB_018,AChE,CHEMBL4144749,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4145625,conditional_follow_up,article_unclassified,Discovery and Optimization of 2-Amino-4-methylquinazoline Derivatives as Highly Potent Phosphatidylinositol 3-Kinase Inhibitors for Cancer Treatment.,Journal of medicinal chemistry,2018,29927604,10.1021/acs.jmedchem.8b00416,,Journal Article,https://doi.org/10.1021/acs.jmedchem.8b00416,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4145625,PIK3CA/mTOR,PM48_08,PIK3CA,CHEMBL4150386,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4145670,conditional_follow_up,article_unclassified,A Bioactive Resveratrol Trimer from the Stem Bark of the Sri Lankan Endemic Plant Vateria copallifera.,Journal of natural products,2018,30040425,10.1021/acs.jnatprod.7b00892,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jnatprod.7b00892,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4145670,AChE/BChE,AB_018,AChE;BChE,CHEMBL4151412;CHEMBL4151414,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4152344,conditional_follow_up,article_unclassified,Discovery of (S)-2-amino-N-(5-(6-chloro-5-(3-methylphenylsulfonamido)pyridin-3-yl)-4-methylthiazol-2-yl)-3-methylbutanamide (CHMFL-PI3KD-317) as a potent and selective phosphoinositide 3-kinase delta (PI3Kδ) inhibitor.,European journal of medicinal chemistry,2018,30053721,10.1016/j.ejmech.2018.07.036,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.07.036,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4152344,PIK3CA/mTOR,PM48_05,PIK3CA,CHEMBL4156824,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4184325,conditional_follow_up,article_unclassified,"Discovery of 4,7-Diamino-5-(4-phenoxyphenyl)-6-methylene-pyrimido[5,4- b]pyrrolizines as Novel Bruton's Tyrosine Kinase Inhibitors.",Journal of medicinal chemistry,2018,29715023,10.1021/acs.jmedchem.8b00441,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.8b00441,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4184325,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL4189692;CHEMBL4189697,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4190343,mandatory_first_pass,article_unclassified,"Novel deoxyvasicinone derivatives as potent multitarget-directed ligands for the treatment of Alzheimer's disease: Design, synthesis, and biological evaluation.",European journal of medicinal chemistry,2017,28923380,10.1016/j.ejmech.2017.09.008,,Journal Article,https://doi.org/10.1016/j.ejmech.2017.09.008,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4190343,AChE/BChE,AB_012;AB_023,AChE;BChE,CHEMBL4193992;CHEMBL4193993;CHEMBL4194002;CHEMBL4194003,6,always_review_now
CHEMBL4196123,conditional_follow_up,article_unclassified,Discovery of an Orally Bioavailable Dual PI3K/mTOR Inhibitor Based on Sulfonyl-Substituted Morpholinopyrimidines.,ACS medicinal chemistry letters,2018,30034607,10.1021/acsmedchemlett.8b00167,,Journal Article,https://doi.org/10.1021/acsmedchemlett.8b00167,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4196123,PIK3CA/mTOR,PM48_12,PIK3CA;mTOR,CHEMBL4199839;CHEMBL4199849,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
