pair,ligand,molecule_chembl_id,frozen_class,target_name,target_chembl_id,assay_chembl_id,document_chembl_id,assay_type,standard_type,standard_relation,pchembl_value,assay_organism,confidence_score,protein_construct,wildtype_or_mutant,priority_flags,original_label,human_include_exclude,human_reviewed_label,human_rationale,incomparable_record,note
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL4376361,CHEMBL4373732,B,IC50,=,8.52,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL4707201,CHEMBL4706478,B,IC50,=,6.02,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL5138978,CHEMBL5137017,B,IC50,=,6.15,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL5138982,CHEMBL5137017,B,IC50,=,5.47,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL5213105,CHEMBL5212743,B,Kd,=,7.32,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,mTOR,CHEMBL2842,CHEMBL5240747,CHEMBL5236659,B,IC50,=,6.28,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,PIK3CA,CHEMBL4005,CHEMBL3816166,CHEMBL3813614,B,Ki,=,8.3,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,PIK3CA,CHEMBL4005,CHEMBL4019279,CHEMBL4017506,B,Kd,=,9.21,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,PIK3CA,CHEMBL4005,CHEMBL5654100,CHEMBL5653604,B,IC50,=,8.3,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,mTOR,CHEMBL2842,CHEMBL1925468,CHEMBL1921798,B,Ki,=,7.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,mTOR,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,B,Kd,=,8.48,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,mTOR,CHEMBL2842,CHEMBL5347353,CHEMBL5346869,B,IC50,=,7.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL2020200,CHEMBL2016534,B,Ki,=,9.24,,8,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL3380577,CHEMBL3351642,B,IC50,=,8.08,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL3706092,CHEMBL3639030,B,IC50,=,8.31,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL4150386,CHEMBL4145625,B,IC50,=,8.48,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL5127274,CHEMBL5126514,B,Ki,=,8.74,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,PIK3CA,CHEMBL4005,CHEMBL5225439,CHEMBL5223150,B,IC50,=,8.74,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,mTOR,CHEMBL2842,CHEMBL3227715,CHEMBL3217449,B,Ki,=,7.8,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,mTOR,CHEMBL2842,CHEMBL3380578,CHEMBL3351642,B,IC50,=,8.1,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,mTOR,CHEMBL2842,CHEMBL5225443,CHEMBL5223150,B,IC50,=,7.8,Homo sapiens,9,unknown,unknown,mixed_endpoint;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4019305,CHEMBL4017506,B,IC50,=,7.44,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4019304,CHEMBL4017506,B,IC50,=,6.87,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4019303,CHEMBL4017506,B,IC50,=,7.2,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4019289,CHEMBL4017506,B,IC50,=,7.48,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4019279,CHEMBL4017506,B,Kd,=,8.82,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,PIK3CA,CHEMBL4005,CHEMBL4360966,CHEMBL4359834,B,Ki,=,7.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,mTOR,CHEMBL2842,CHEMBL4019301,CHEMBL4017506,B,Ki,=,7.21,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,mTOR,CHEMBL2842,CHEMBL4019299,CHEMBL4017506,B,IC50,=,6.69,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,mTOR,CHEMBL2842,CHEMBL4019293,CHEMBL4017506,B,IC50,=,7.05,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,mTOR,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,B,Kd,=,7.92,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL1261692,CHEMBL1255226,B,Kd,=,7.64,,8,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL1261686,CHEMBL1255226,B,Kd,=,7.85,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL1768753,CHEMBL1765054,B,EC50,=,5.75,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL5477256,CHEMBL5465560,B,Kd,=,7.64,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL5477257,CHEMBL5465560,B,Kd,=,7.85,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,PIK3CA,CHEMBL4005,CHEMBL5477258,CHEMBL5465560,B,IC50,=,6.6,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL1261684,CHEMBL1255226,B,IC50,=,9.54,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL1261689,CHEMBL1255226,B,Kd,=,9.38,,8,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL1261705,CHEMBL1255226,B,IC50,=,8.37,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL5445895,CHEMBL5444388,F,IC50,=,8.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL5446180,CHEMBL5446079,B,IC50,=,9.38,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL5477194,CHEMBL5465560,B,Kd,=,9.38,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,mTOR,CHEMBL2842,CHEMBL5477195,CHEMBL5465560,B,IC50,=,8.37,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,PIK3CA,CHEMBL4005,CHEMBL4276430,CHEMBL4270669,B,Kd,=,7.82,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,PIK3CA,CHEMBL4005,CHEMBL4410952,CHEMBL4406914,B,Ki,=,7.55,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,PIK3CA,CHEMBL4005,CHEMBL5533376,CHEMBL5532641,B,Ki,=,6.82,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,PIK3CA,CHEMBL4005,CHEMBL5720951,CHEMBL5715955,B,EC50,=,6.66,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL4276429,CHEMBL4270669,B,Kd,=,10.04,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL4410949,CHEMBL4406914,B,Ki,=,9.0,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL4673697,CHEMBL4673190,B,Ki,=,8.85,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL4844752,CHEMBL4842376,B,IC50,=,9.19,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5245700,CHEMBL5244238,B,IC50,=,9.0,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719173,CHEMBL5715952,B,IC50,=,8.36,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719250,CHEMBL5715952,B,IC50,=,8.28,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719344,CHEMBL5715952,B,IC50,=,8.01,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719438,CHEMBL5715952,B,IC50,=,7.44,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719531,CHEMBL5715952,B,IC50,=,7.9,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,mTOR,CHEMBL2842,CHEMBL5719624,CHEMBL5715952,B,IC50,=,7.89,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL2020154,CHEMBL2016472,B,IC50,=,7.52,,8,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL2020170,CHEMBL2016472,B,IC50,=,7.24,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL2020171,CHEMBL2016472,B,IC50,=,7.0,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4019305,CHEMBL4017506,B,IC50,=,7.06,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4019304,CHEMBL4017506,B,IC50,=,6.67,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
